date ,sulfur,nitrogen,pm10,pm25,temp,humidity,radiation,ozone,wind,
1/1/2016,0.4,3.8,12.3,3.1,38.4,62.8,0.062,23,11.6,
1/2/2016,0.5,9.4,14.7,5.1,37.9,75.4,0.055,17,5.3,
1/3/2016,0.9,21.8,17.9,6.7,38.4,68.1,0.222,11,4.1,
1/4/2016,0.9,11.2,13.7,2.6,42.2,62.6,0.058,18,10,
1/5/2016,1,15.1,14.6,5,43.9,83.5,0.097,11,5.6,
1/6/2016,1,14.1,14.5,4,47.9,70.7,0.153,16,7.8,
1/7/2016,0.9,9.1,15.8,2.8,46.4,57.6,0.204,26,7.7,
1/8/2016,0.9,5.2,12,2.3,40.4,69.5,0.144,35,9.8,
1/9/2016,0.7,7.9,13.5,4,39.4,61.6,0.232,27,7.2,
1/10/2016,0.5,9.3,14.9,4.8,39.3,60.7,0.163,26,5.6,
1/11/2016,0.6,16,20,7,40.7,51.6,0.236,23,5.4,
1/12/2016,0.7,22.8,21.1,6.7,38.8,44.7,0.239,12,5,
1/13/2016,0.7,20.3,17.2,4.3,41.4,45.7,0.241,16,5.3,
1/14/2016,0.7,11.9,19.2,3.1,48.3,31.8,0.245,29,10.1,
1/15/2016,0.7,8.3,18.5,3.2,48.9,29,0.2,33,10.4,
1/16/2016,0.6,14.3,20.6,7.7,44.3,47.9,0.24,27,5.7,
1/17/2016,0.6,12.1,19.3,5.1,50.4,32.7,0.241,21,6.8,
1/18/2016,0.9,19,26.5,6.9,49.4,31.6,0.249,16,4.7,
1/19/2016,1.3,20.1,31.4,7.5,54.5,24.3,0.253,17,6.1,
1/20/2016,0.9,12.5,22.7,4.3,55.8,24.9,0.254,22,7.9,
1/21/2016,0.5,11.4,21.8,5,48.5,29.7,0.253,28,5.5,
1/22/2016,1,23.4,31.3,9.4,45.9,31.8,0.257,14,3.2,
1/23/2016,1.7,33,47.4,14.2,48.2,30.6,0.247,12,3,
1/24/2016,1,8.2,49.2,8.6,54.7,22.6,0.25,25,9.6,
1/25/2016,0.9,16,22.1,5.3,49.1,28,0.261,24,6.4,
1/26/2016,0.6,6.4,18.8,3.7,44.6,40,0.228,28,8.4,
1/27/2016,0.6,11.1,16,3.9,41.2,49.6,0.266,21,4.9,
1/28/2016,0.8,16.2,20.5,5.4,46.8,36,0.269,21,4.8,
1/29/2016,0.9,17.2,20,4.5,52,26.8,0.276,17,5.6,
1/30/2016,0.8,7.4,29.2,4.5,59.1,17.1,0.278,29,9.9,
1/31/2016,0.6,5.3,25.9,4.1,60.3,19.8,0.277,34,10.4,
2/1/2016,0.7,2.8,30.8,4.8,47.2,46.7,0.116,37,14.3,
2/2/2016,0.7,4.5,19,4,38.7,43.9,0.263,34,13.5,
2/3/2016,0.7,16.6,15.7,7.1,36.4,33.8,0.29,21,5.8,
2/4/2016,0.6,20.1,21,4.5,36.7,28.5,0.293,17,4.4,
2/5/2016,0.7,18.7,23.1,6.6,39.9,24,0.294,18,5.1,
2/6/2016,0.6,18.7,21.4,5.2,43,19,0.298,21,4.8,
2/7/2016,0.5,13.8,16.7,3.9,47.1,22.4,0.271,21,5,
2/8/2016,0.7,23.8,31.6,6.2,49.8,24.1,0.286,15,6.2,
2/9/2016,0.9,27.3,35.5,8.8,50.7,24.3,0.301,11,4.2,
2/10/2016,0.9,23.6,34.2,8.9,54.2,25.3,0.306,14,3.1,
2/11/2016,0.5,17.8,25.2,6.1,56.5,21.6,0.311,19,4.2,
2/12/2016,0.8,27.6,38,9.7,57.5,20.2,0.311,16,3.3,
2/13/2016,1,24.5,36.8,9.6,59.7,16.7,0.307,17,4.3,
2/14/2016,0.6,14.2,22.6,5,60.8,14.3,0.314,23,5.7,
2/15/2016,0.5,15.3,22,4.4,59,15.6,0.315,20,4.9,
2/16/2016,0.9,22.4,27.9,6.5,60.1,18.9,0.322,15,4,
2/17/2016,1.3,25.4,38.8,9.2,62.3,20.4,0.322,18,4.5,
2/18/2016,1.1,21.8,41.2,9.7,67.2,16.9,0.322,19,6,
2/19/2016,0.9,18.8,31,8.6,69.1,16.7,0.24,21,3.9,
2/20/2016,0.9,16.4,26.8,8.1,67.5,17.9,0.304,23,4.7,
2/21/2016,1,8.1,30.6,8,65.2,21.8,0.26,23,6.8,
2/22/2016,1,7.8,49,9.8,60.7,36.4,0.331,35,10.4,
2/23/2016,0.8,4.4,26.5,4.7,51.1,29.3,0.338,36,9.9,
2/24/2016,1,19.8,28.9,7.2,46.7,37.3,0.341,21,3.8,
2/25/2016,0.9,17.7,26.3,5.8,51.3,24.7,0.345,23,5.8,
2/26/2016,1.2,20,34.9,7.8,55.7,23.5,0.344,28,5.7,
2/27/2016,1.1,25,32.4,8.1,60.1,19.4,0.347,19,3.8,
2/28/2016,0.7,15.2,26.4,6.8,65.2,12.7,0.357,29,5.3,
2/29/2016,0.7,16.1,28.3,6.9,65.3,13.9,0.33,27,7.6,
3/1/2016,0.4,15.9,22.9,8.5,65.2,16.3,0.362,22,5,
3/2/2016,0.7,15.8,33.7,10.1,68.4,14.9,0.362,26,8.2,
3/3/2016,0.7,18.9,26.8,9.9,67,14.6,0.336,29,5.5,
3/4/2016,1.3,31.8,39.4,13.4,66.9,13.6,0.342,17,4.1,
3/5/2016,1.2,26.1,38.5,12.8,65.9,12,0.268,19,4,
3/6/2016,0.9,3.2,32.2,7.8,69,8.7,0.243,38,8.8,
3/7/2016,1,7.4,43.2,10,60.6,15.6,0.316,30,9.1,
3/8/2016,1,7.4,47.3,12,52.2,40.7,0.234,37,5.6,
3/9/2016,0.9,11.3,22.4,8.5,55.2,38.5,0.357,26,4.7,
3/10/2016,1,18.1,23.6,8.5,59.9,29.2,0.387,22,4.7,
3/11/2016,1.3,22.8,38,11.2,61.9,26.4,0.377,28,4.4,
3/12/2016,1,8,80.2,13.4,63.4,17.6,0.374,37,12,
3/13/2016,0.7,4.7,20.3,7.9,61,18.7,0.395,41,10.1,
3/14/2016,0.8,6.9,24.3,9.3,65.3,16.3,0.377,32,9.1,
3/15/2016,0.8,9.2,22.5,10.7,65.1,18.1,0.398,33,6.6,
3/16/2016,1,18.4,28.2,10.6,65.4,13.8,0.398,22,4.5,
3/17/2016,0.8,13,26.6,8.8,65.7,12.7,0.403,27,5.4,
3/18/2016,0.8,8.7,30.8,8.8,66.9,12.9,0.41,33,6.8,
3/19/2016,0.6,1.7,34.6,9.8,53.3,37.6,0.4,35,12.4,
3/20/2016,0.2,7.7,20.6,7,54.6,32.3,0.397,36,9.3,
3/21/2016,0.9,17.5,29.9,9.3,64.5,22.8,0.41,27,5.9,
3/22/2016,0.5,6.4,93.5,18.1,70.8,10.8,0.389,40,10.4,
3/23/2016,0.4,5.1,78,14.5,61.1,12.2,0.397,43,13.3,
3/24/2016,0.5,20.8,28.3,8.8,56.5,11.4,0.422,21,3.9,
3/25/2016,0.6,10.4,25,7.8,62.4,10.8,0.425,35,7.9,
3/26/2016,0.5,5.1,25.9,9.1,66.2,10.1,0.426,43,8.3,
3/27/2016,0.5,8.2,23.1,9.9,61.7,19,0.427,44,6.3,
3/28/2016,0.7,12.1,28,11.4,66.5,17.3,0.396,31,7,
3/29/2016,0.7,5.5,110.4,22.5,68.4,16.6,0.374,39,9.6,
3/30/2016,0.7,4.6,30.6,10.3,59.9,27.9,0.342,39,11.1,
3/31/2016,0.7,8.8,23.7,8.5,55,25.3,0.375,36,7.5,
4/1/2016,0.5,6.2,18,6.5,50.6,40.1,0.305,38,6.5,
4/2/2016,0.5,9,14.8,6,52.5,33.9,0.443,33,5.8,
4/3/2016,0.8,14.6,20.5,8.4,60.3,18.9,0.449,28,3.6,
4/4/2016,1.2,24.9,30.4,12,67,12.8,0.449,21,3.5,
4/5/2016,1.1,16.6,26.7,10.7,73,10.3,0.434,33,7,
4/6/2016,0.8,17,27.1,11.5,69,7.3,0.361,36,5.6,
4/7/2016,1.3,28.8,42.3,12,68.4,12.2,0.173,19,4.7,
4/8/2016,0.9,6.4,25.8,7.5,67.8,35.4,0.359,38,7.3,
4/9/2016,1,12.4,21.9,7.1,67.8,36.9,0.458,35,4.8,
4/10/2016,0.5,3,56,10.1,66.9,21.9,0.446,35,10.2,
4/11/2016,0.4,2.9,13,3.5,62.4,32.4,0.465,39,8.8,
4/12/2016,0.4,6.2,20,6,59,46,0.306,30,7.4,
4/13/2016,0.5,13.4,20.2,5.4,63.8,38.1,0.466,28,4.2,
4/14/2016,0.9,22.6,28.8,8.1,71.4,20.3,0.468,24,4.2,
4/15/2016,0.7,4.3,77.7,14.5,73.4,14.4,0.435,41,9.9,
4/16/2016,0.6,2.1,31,7,60.9,16.8,0.459,46,11.6,
4/17/2016,0.6,9.2,19.5,5.6,60.6,21.9,0.475,34,4.6,
4/18/2016,0.6,7.2,26.2,7.3,65.1,30.5,0.412,39,8.2,
4/19/2016,0.6,14.6,22.7,6.7,65.7,27.5,0.477,31,4.4,
4/20/2016,1.2,17.1,23.9,6.9,71.8,12.5,0.485,34,5.9,
4/21/2016,0.7,13.7,24.9,7.6,75.1,13.6,0.478,42,6.3,
4/22/2016,0.6,6.1,40.8,9.5,72.7,35.4,0.386,47,11,
4/23/2016,0.6,6.5,20.9,6.8,72.7,33.4,0.459,39,7,
4/24/2016,0.6,3.1,30.3,8.6,73.1,16.5,0.487,38,9.8,
4/25/2016,0.6,4.3,94.1,18.8,73.4,16.2,0.472,41,10.7,
4/26/2016,0.6,5.6,47.5,10.3,66.5,16.5,0.482,46,12.3,
4/27/2016,0.7,12.4,31.6,8.6,65.7,14.8,0.49,37,6.6,
4/28/2016,0.7,6.7,43.8,10.9,71.7,12.5,0.491,40,8.3,
4/29/2016,0.6,5.9,29.3,7.7,63.8,19.6,0.492,46,11.2,
4/30/2016,0.7,8.2,22.5,6.4,66.2,19,0.493,43,5.9,
5/1/2016,0.4,1.4,44.1,9.2,59.5,34.4,0.484,39,12.5,
5/2/2016,0.3,6,19.8,6.4,58.6,36.9,0.493,35,8.8,
5/3/2016,0.4,7,23.4,7.6,69.3,22.5,0.494,44,7.3,
5/4/2016,0.3,8.3,21.7,5.6,73.8,17.5,0.501,49,8,
5/5/2016,0.5,8.4,26.7,6.3,78.5,12.1,0.468,48,9.9,
5/6/2016,0.6,9.1,79,16.3,80.2,10,0.492,44,8.8,
5/7/2016,0.4,8.5,35.4,9.3,71.9,11.1,0.506,49,8.1,
5/8/2016,0.5,4.5,32.7,8,68.7,11.7,0.508,49,9.6,
5/9/2016,0.5,6.3,25.9,7.7,68.5,19.5,0.511,41,10.5,
5/10/2016,0.4,9.8,23.8,7,72.9,14.8,0.517,39,7.7,
5/11/2016,0.4,14.3,25.2,7.6,76.5,11.4,0.519,37,5.8,
5/12/2016,0.4,11.4,32.5,11.1,75.3,23.3,0.463,37,8,
5/13/2016,0.5,6.2,30.3,11.7,78.7,35.6,0.491,48,7.6,
5/14/2016,0.4,4.6,31.9,8.7,73.6,39.9,0.35,45,10.1,
5/15/2016,0.7,1.2,34.5,7.9,77.2,28.9,0.436,43,8.4,
5/16/2016,0.7,1.5,82.1,15.1,78.8,17.2,0.445,31,9.6,
5/17/2016,0.7,3.3,36.5,7.4,70.9,29.2,0.422,33,10.5,
5/18/2016,0.7,1,18.8,5,62.4,50.5,0.338,28,11.8,
5/19/2016,1.1,10.2,23.3,6.8,66.3,42.6,0.463,32,4.7,
5/20/2016,1.1,14.7,27.3,8,77.2,20.4,0.51,33,5.7,
5/21/2016,0.8,5,21.4,6.6,79.1,9.6,0.514,42,6.4,
5/22/2016,0.8,4.3,40.6,8.9,78.7,9.9,0.486,43,8.6,
5/23/2016,0.8,7.2,40.4,9.6,79.3,9.5,0.506,39,7.9,
5/24/2016,0.6,8.5,47.9,11.6,78.1,9,0.474,43,7.9,
5/25/2016,0.3,11.3,52.1,11.5,78.6,10.1,0.51,38,8.2,
5/26/2016,0.8,,47.4,10.6,74.6,12,0.5,42,10.1,
5/27/2016,0.9,16.2,28.5,10.5,70.8,12.5,0.515,43,6.4,
5/28/2016,1.1,23.3,36.1,12.1,77,9,0.523,35,4.3,
5/29/2016,0.7,6,33,10.4,81.8,9.2,0.481,37,5.9,
5/30/2016,0.7,4.5,27.5,9.3,78.7,27.4,0.36,33,6.3,
5/31/2016,1,9,20.3,6.6,73.5,41.7,0.404,33,6.1,
6/1/2016,0.5,7.6,22.4,6.7,69.8,42.9,0.423,40,7.3,
6/2/2016,0.6,14.8,23.8,7.4,74.1,35.9,0.513,41,5,
6/3/2016,1.2,18.6,37,11.2,82.6,22.2,0.524,39,4.7,
6/4/2016,0.9,4.8,22.1,8,84,23,0.5,46,8.8,
6/5/2016,0.6,4,27,7.2,83.9,25,0.503,48,7.3,
6/6/2016,0.7,5.5,26.1,8.6,85.9,21.4,0.507,53,7.7,
6/7/2016,0.8,5.1,33.2,9.6,86.9,19.8,0.429,50,8,
6/8/2016,1,8.5,31.9,8.8,85.5,22.3,0.46,44,6.4,
6/9/2016,0.8,4.2,26.1,8.4,86.8,20.3,0.459,45,7.7,
6/10/2016,0.8,5.3,33.8,12,85.8,24.4,0.494,44,7.9,
6/11/2016,0.7,,24,7.6,82,32.8,0.379,46,7.4,
6/12/2016,0.7,,21.4,7.6,86.3,24.8,0.508,47,6.1,
6/13/2016,0.8,5.8,30.4,8.6,87,14.2,0.501,38,8.8,
6/14/2016,0.9,12.6,25.5,7.1,84.6,13.1,0.531,32,5.6,
6/15/2016,1,14.2,26.8,7.4,87.5,11.3,0.521,31,6.4,
6/16/2016,1,10.2,25.4,6.5,87.1,9.2,0.531,37,7.2,
6/17/2016,0.9,13.5,24,6.6,87.9,8.5,0.528,36,6.1,
6/18/2016,0.9,13.4,26.9,8.5,91.6,6.3,0.525,46,5.6,
6/19/2016,0.7,3.9,28.6,10.3,89.4,15.3,0.411,42,7.7,
6/20/2016,0.5,5.7,29.4,7.6,85.8,23.7,0.515,43,9.9,
6/21/2016,0.9,12.6,31,11.9,86.9,27.3,0.507,42,5.9,
6/22/2016,1.1,11.6,44,12.2,92.4,18.7,0.497,37,6.1,
6/23/2016,0.9,5.4,44.9,13,91.4,19.5,0.48,55,7.4,
6/24/2016,0.8,5.5,60.1,14.5,87.3,28.5,0.465,51,6.9,
6/25/2016,0.7,5.1,32.9,9.2,83.6,33.2,0.496,49,7.1,
6/26/2016,0.6,0.7,21.9,8.3,83.4,30.6,0.513,46,8.6,
6/27/2016,0.5,0.3,18.7,7.5,82.9,39.2,0.474,42,9.4,
6/28/2016,0.5,2.8,17.5,6.8,76.1,58.4,0.27,28,8.3,
6/29/2016,0.6,2.9,18.8,7.2,83.2,37.9,0.494,34,7,
6/30/2016,0.6,4.3,36.4,9.6,83.9,33.1,0.442,36,7.5,
7/1/2016,0.6,3.7,16.9,6.5,76.3,56.8,0.231,34,7.2,
7/2/2016,0.5,1.4,16.5,5.3,81.7,44,0.503,43,8.1,
7/3/2016,0.3,3.9,16.5,6.1,87.1,24.3,0.518,41,7.1,
7/4/2016,0.4,3.8,18.8,7.4,91.3,17.6,0.52,42,7,
7/5/2016,0.6,8.5,32.9,9.3,90.3,16.7,0.48,37,7,
7/6/2016,0.4,3.1,37.4,8.2,90,21.7,0.507,43,9.4,
7/7/2016,0.6,3.1,41.8,10.4,88.5,26.7,0.513,41,8.8,
7/8/2016,0.5,3.8,22.9,6.5,89.3,24.6,0.477,43,6.5,
7/9/2016,0.5,3.4,33.2,9.7,89.4,24.6,0.509,45,5.6,
7/10/2016,0.7,2.4,20.3,6.8,92.5,18.3,0.501,42,6.2,
7/11/2016,0.8,4.9,22,6.5,92.1,16.4,0.498,35,8.1,
7/12/2016,0.7,5.2,22.4,6.5,91.3,15.1,0.514,33,7.4,
7/13/2016,0.6,7.1,22.9,6.8,92.3,13,0.52,33,6.7,
7/14/2016,0.7,7,22.2,6.7,94.8,12,0.51,33,7.3,
7/15/2016,0.7,6.1,120,19.5,90.4,18,0.49,40,7.7,
7/16/2016,0.9,8.7,48.4,13.1,89.1,22.9,0.434,45,5,
7/17/2016,0.5,2.4,33.8,10.9,89.9,21.6,0.487,43,6.7,
7/18/2016,0.4,4.1,37.8,10.4,87,29,0.491,47,8.1,
7/19/2016,0.5,7.6,29.2,9.7,86.3,30.3,0.412,47,7.3,
7/20/2016,0.7,9.5,29,8.8,88.9,25.7,0.496,35,5.9,
7/21/2016,0.6,6.6,23.6,6.4,90.2,24.2,0.488,33,6.5,
7/22/2016,0.8,9.2,23.5,6.8,91.8,18.2,0.499,35,5.9,
7/23/2016,1,11.4,26.5,8.1,92.6,17,0.495,41,5.8,
7/24/2016,0.9,3.7,86.1,21.7,91.6,19.2,0.5,44,6.2,
7/25/2016,0.4,7.6,82,20.8,89.2,26.5,0.484,40,7.6,
7/26/2016,,,27.9,9,86.5,31.2,0.491,,8.8,
7/27/2016,,,21.8,8,82.7,44.4,0.34,,6,
7/28/2016,1.1,5.5,24.2,9.1,87.8,30.6,0.445,53,6.2,
7/29/2016,1.4,4.5,33.4,10.9,86.6,30.2,0.479,37,8,
7/30/2016,1.4,4.1,18.6,7,84.6,36.4,0.471,40,6.9,
7/31/2016,0.7,4.5,22.6,7.2,85,33.5,0.412,42,5.9,
8/1/2016,1.1,6.6,33.5,8.2,81.8,42.1,0.367,41,5.9,
8/2/2016,0.6,6.5,24.8,7,80.2,49.6,0.424,41,5.7,
8/3/2016,0.7,11.2,19.6,6.1,80.4,48.7,0.427,42,5.7,
8/4/2016,0.8,5.9,19.3,5.8,81.2,44.6,0.455,48,7.2,
8/5/2016,0.9,9.7,29.2,7.8,84.2,39.7,0.416,44,6.3,
8/6/2016,0.9,8.3,27.2,7.9,86.6,31,0.427,48,5.5,
8/7/2016,0.8,7.3,26.4,8.3,87,28.2,0.429,43,5.6,
8/8/2016,1,13.8,33.9,10.5,85.4,33.5,0.403,43,5.1,
8/9/2016,0.9,8.6,19,6.5,80.6,44,0.294,41,7.4,
8/10/2016,0.9,7.4,20,4.6,79.1,52.6,0.318,39,5.7,
8/11/2016,0.6,5.9,16.4,4.6,82.3,47.9,0.4,38,5.6,
8/12/2016,0.8,6.8,22.3,6.2,84.6,39.9,0.415,39,7.3,
8/13/2016,0.7,7.7,18.1,5.8,76.1,54,0.284,41,6.7,
8/14/2016,0.6,1.3,20.2,5.7,77.6,38.8,0.39,44,7.5,
8/15/2016,0.8,10.9,26.8,7.3,79.4,28,0.453,30,5.5,
8/16/2016,0.8,7.7,24.7,6.9,81.9,23.6,0.452,52,7.3,
8/17/2016,0.7,10.6,25.2,6.6,82.5,21.7,0.453,39,6,
8/18/2016,0.8,6.6,34.7,7.5,81.4,35.2,0.447,38,6.4,
8/19/2016,0.8,5.1,23.3,5.9,81.3,40.4,0.422,38,6.1,
8/20/2016,0.8,6.1,23.6,7.2,78.2,41.5,0.185,34,7.2,
8/21/2016,0.4,0.9,16.8,5.5,75.4,50.4,0.358,39,8.2,
8/22/2016,0.5,7.1,21.5,7,77,53.2,0.384,41,5.5,
8/23/2016,0.4,8.6,21.6,6.6,76.6,55,0.323,33,5.8,
8/24/2016,0.5,10.1,28,7.6,78.7,43.3,0.384,31,5,
8/25/2016,0.5,11.8,31.3,8.3,76.8,40.6,0.348,35,5.7,
8/26/2016,0.5,6.8,22.1,6.8,77.8,41.5,0.416,41,7,
8/27/2016,0.4,4.9,21.9,7.6,77.5,49.5,0.328,43,5.3,
8/28/2016,0.4,2.5,17.4,5.9,76.6,48.8,0.424,41,6.3,
8/29/2016,0.5,5.5,20.5,7.4,76.9,47.7,0.393,36,8.1,
8/30/2016,0.4,4,16.9,6.6,72.1,65.3,0.203,31,8.1,
8/31/2016,0.4,4.7,17.1,6.5,74.9,59.4,0.288,29,7.3,
9/1/2016,0.4,6.7,17.8,7.2,73.8,66.6,0.287,34,7.1,
9/2/2016,0.5,5.4,22.2,7.9,77.7,54.2,0.412,38,7.1,
9/3/2016,0.6,4.4,22.5,8.1,80.5,47.9,0.361,34,6.3,
9/4/2016,0.8,3.9,24.7,10.1,82.2,45.9,0.379,33,6.7,
9/5/2016,0.8,3.4,25.4,9,83.3,42,0.402,31,9,
9/6/2016,0.7,9.3,19.2,6.5,74.1,66,0.105,20,5.4,
9/7/2016,0.7,6.2,17,5,73.3,69.8,0.286,19,6.4,
9/8/2016,0.7,4.8,16.2,4.9,75.3,55.7,0.249,23,6.7,
9/9/2016,0.7,7.7,22.1,7.3,79.9,42.5,0.409,29,6.6,
9/10/2016,0.6,4.8,34.4,7.9,74.9,41.7,0.398,28,11.2,
9/11/2016,1.5,12.3,31.1,8.5,75.9,47.5,0.394,39,5.1,
9/12/2016,0.9,5.5,25.1,5.7,78.6,35.9,0.272,33,8,
9/13/2016,0.9,9.7,24.5,6.4,78.2,33.6,0.398,23,5.2,
9/14/2016,1.1,13.8,30.9,8.6,79.9,33.7,0.343,24,5.1,
9/15/2016,0.9,9.8,28.9,8.8,81,41.8,0.377,26,6.5,
9/16/2016,0.9,9.1,23.8,6.7,79.7,30.1,0.392,21,5.1,
9/17/2016,0.9,15.4,30.6,9.5,79.4,28,0.385,23,4.1,
9/18/2016,0.8,13.1,29.2,8.9,80.5,28.3,0.389,21,4.1,
9/19/2016,1.1,17,39.9,10.6,82.1,19.4,0.383,24,3.5,
9/20/2016,0.9,11.9,30.7,9.4,84.2,29.6,0.305,21,5.9,
9/21/2016,1.6,10.4,30.1,9,84.1,30.4,0.312,22,5.6,
9/22/2016,1.7,9.6,30.7,8.4,83.3,27,0.358,22,7.3,
9/23/2016,0.7,5,24.6,6.4,79.9,26.4,0.352,27,8.6,
9/24/2016,0.6,7.9,25.6,7.4,73.7,34.4,0.334,31,6.3,
9/25/2016,0.3,4.7,35.6,8.5,70.4,29.5,0.265,30,9,
9/26/2016,0.3,4.9,18.9,5.6,60.6,55.3,0.101,31,10.5,
9/27/2016,0.5,21.5,33.6,9.2,64.5,47.6,0.278,25,5,
9/28/2016,0.5,17.2,27.6,8,72.2,50.6,0.329,20,4.9,
9/29/2016,0.4,7.5,18.7,5.5,76.3,39,0.332,39,8.6,
9/30/2016,0.3,9.7,20.9,7.5,69.2,63.8,0.306,33,5.6,
10/1/2016,0.4,11.1,15.6,5.1,73.5,46.8,0.337,25,6,
10/2/2016,0.5,11.3,24.8,7.1,75.5,28.5,0.347,23,5.7,
10/3/2016,0.4,5,20.6,5.5,76.7,36.3,0.293,21,7.7,
10/4/2016,0.5,9.3,22.3,5.8,71,24.8,0.351,29,7.9,
10/5/2016,0.4,10.8,23,6.6,72.6,23.1,0.347,26,5.4,
10/6/2016,0.5,12.6,25.6,7,74.4,23,0.34,25,6.1,
10/7/2016,0.3,7.3,33.6,7.3,67.1,35.2,0.241,28,10.8,
10/8/2016,0.2,2.2,15.7,4.7,65.3,65.4,0.231,25,10.6,
10/9/2016,0.5,1.5,16.2,4.8,69.8,60.8,0.256,27,8.3,
10/10/2016,1,13.8,29.2,8.5,73.2,51.7,0.304,24,5,
10/11/2016,0.8,14.1,30.9,9.6,77.1,40.9,0.319,16,4.9,
10/12/2016,1.1,18.1,32.5,9.7,77.4,24.2,0.323,15,4.9,
10/13/2016,1.3,14.7,38.6,10.8,73.7,37.6,0.302,25,6.7,
10/14/2016,1.2,21.1,42.1,12.3,73.2,35.4,0.317,17,4,
10/15/2016,1,13.4,28.5,8.1,75.6,20.8,0.321,21,5.5,
10/16/2016,1,9.2,24.2,6.3,76.6,17.4,0.318,27,6.1,
10/17/2016,1,9.8,25.1,6,76.2,17.4,0.318,28,8.6,
10/18/2016,1.1,12,28.2,7.3,74.8,16.1,0.316,24,6.9,
10/19/2016,1,14.8,30.7,7.9,74.1,17.5,0.31,25,5.9,
10/20/2016,0.7,3.9,40.4,8.3,67.4,28.6,0.296,41,11.7,
10/21/2016,1.1,17.3,37.3,9.6,67.2,32.1,0.295,32,6.1,
10/22/2016,1.4,20.3,40.5,13,69.4,37.3,0.282,25,3.7,
10/23/2016,0.9,20.7,44,14.5,71,32.1,0.289,25,3,
10/24/2016,1.2,29.9,47.6,14.2,72.9,27.7,0.274,18,3.4,
10/25/2016,0.9,16.2,33.4,9.4,74.4,25.7,0.247,22,4.9,
10/26/2016,0.7,12.7,25.3,7.8,72.8,29.5,0.284,19,4.3,
10/27/2016,0.9,16.9,33,8.9,74.7,27.3,0.277,30,6,
10/28/2016,0.9,19.2,36.7,10.1,72.4,32.6,0.243,20,6.1,
10/29/2016,1.3,20.6,45.1,13.6,72.5,30.4,0.271,22,3.4,
10/30/2016,1.7,21.6,44,12.8,72,28.6,0.272,20,3.8,
10/31/2016,1.3,15.1,36.6,8.9,72.9,24.5,0.264,20,5,
11/1/2016,1.3,11.9,29.7,6.3,73,23.9,0.194,22,5.9,
11/2/2016,1.2,9.9,31.5,7,70.2,35.7,0.186,17,7.5,
11/3/2016,0.8,4,26.1,5.7,64.8,56.9,0.065,27,13.6,
11/4/2016,0.8,5.2,22.6,5.3,64.3,67.2,0.142,25,15,
11/5/2016,1,7.4,28,7.3,66.4,67.3,0.154,17,7.4,
11/6/2016,0.8,12.8,24.9,8.1,62.9,61.4,0.247,16,5,
11/7/2016,0.7,10.9,21.4,6.9,63.8,44.5,0.241,24,5.1,
11/8/2016,0.5,6.2,23.7,6.3,63.3,33.4,0.251,32,9.8,
11/9/2016,0.6,10.7,21,5.3,55.4,36.1,0.247,29,8.1,
11/10/2016,0.6,7.5,17.9,5.3,54.8,57,0.187,25,8.1,
11/11/2016,0.6,10.4,19.7,5.9,57.3,53.8,0.237,22,4.9,
11/12/2016,0.6,10.8,20.9,7.6,57.8,51.3,0.219,24,5.9,
11/13/2016,1,11.2,24.4,9.5,58.2,50,0.24,19,3.7,
11/14/2016,1,16.5,32.9,9.2,60.2,34.9,0.241,23,4.3,
11/15/2016,1.1,17.6,33.5,8.7,61.5,27.6,0.242,21,5.2,
11/16/2016,1.5,25.8,33.4,6.3,62.6,26.1,0.216,13,3.6,
11/17/2016,0.8,4.3,53.4,8,67.6,23.2,0.231,34,10,
11/18/2016,0.5,8.5,26.1,6,55,18.3,0.237,29,7,
11/19/2016,0.5,7.6,23.9,5,52.7,26.2,0.233,28,10.2,
11/20/2016,0.9,18.5,28.6,7.9,56.6,32.2,0.228,17,5,
11/21/2016,1.1,15.3,34.2,9.7,59.9,41,0.093,15,6.2,
11/22/2016,0.7,6.9,21,5.3,55.9,40.7,0.23,29,8.3,
11/23/2016,1.3,21.9,38.8,10.6,53.4,35.4,0.226,14,4.4,
11/24/2016,0.8,10.2,25.8,8.3,53.8,31,0.203,25,5.5,
11/25/2016,0.6,3,23.3,6.3,54.2,31.6,0.158,32,10.5,
11/26/2016,0.8,10.6,23.5,9.1,55,58.4,0.159,18,7.1,
11/27/2016,0.9,1,33,7.3,59.6,32.7,0.198,32,10.3,
11/28/2016,1,1.2,35.2,6.2,49.7,36.9,0.209,39,13.2,
11/29/2016,0.9,1.8,18.6,4.8,47.2,34.8,0.086,37,11.9,
11/30/2016,1.2,15.3,23.5,9.2,42.2,34.5,0.214,19,3.7,
12/1/2016,2.7,33.3,55.7,20.1,45.9,35.4,0.212,8,3,
12/2/2016,1.3,20.7,32.7,9.7,50.6,36.9,0.185,16,5.3,
12/3/2016,0.9,4.2,15.8,7,45.2,69.6,0.09,23,9.4,
12/4/2016,1.1,15.8,30.2,15.1,47,58.5,0.212,14,3.3,
12/5/2016,0.9,9.2,16.2,5.4,48.8,46.9,0.211,25,7.8,
12/6/2016,1,11,21.2,8.7,54,39.9,0.189,26,6,
12/7/2016,1.1,15.2,30.5,12.2,52.9,46.9,0.058,21,6.4,
12/8/2016,0.7,7.3,20.1,6.7,39.1,59.3,0.136,15,12.4,
12/9/2016,0.9,12.5,19.6,7,38.5,68,0.156,12,6.9,
